Service ID,Customer ID,Count_serv,Quarter_serv,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Status ID,Count_status,Quarter_status,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Count_demo,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Location ID,Count_loc,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,ID,Population,segment
FNGICLGWY6646,7398-SKNQZ,1,Q3,Yes,5,3,nan,Yes,2.97,Yes,Yes,Fiber Optic,7,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,94.9,273.2,0.0,0,8.91,282.11,MMVTQL8526,1,Q3,5,Joined,No,0,58,2330,nan,nan,1,Female,51,No,No,Yes,No,0,TZHAKT1924,1,United States,California,Downey,90241,"33.940884, -118.128628",33.940884,-118.128628,73,350.0,critical
EGKAQTEVP7777,1958-RNRKS,1,Q3,Yes,4,30,nan,Yes,5.56,Yes,Yes,DSL,8,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,49.9,1441.95,0.0,100,166.8,1708.75,QMPUXL6634,1,Q3,4,Stayed,No,0,45,3712,nan,nan,1,Male,62,No,No,Yes,No,0,IOTMLP2651,1,United States,California,El Segundo,90245,"33.917145, -118.401554",33.917145,-118.401554,75,350.0,critical
HZRIXBNLS2356,5136-RGMZO,1,Q3,No,0,31,nan,Yes,6.4,Yes,Yes,Cable,24,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.05,2168.15,0.0,0,198.4,2366.55,ECLWKD6765,1,Q3,4,Stayed,No,0,37,4443,nan,nan,1,Male,39,No,No,No,No,0,AIFJPO5188,1,United States,California,Gardena,90247,"33.890853, -118.297967",33.890853,-118.297967,76,350.0,critical
MXJRHMEQS7218,8345-MVDYC,1,Q3,No,0,45,Offer B,Yes,37.39,No,Yes,DSL,30,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,81.65,3618.7,0.0,0,1682.55,5301.25,GFDRIP4257,1,Q3,3,Stayed,No,0,41,5937,nan,nan,1,Female,57,No,No,No,No,0,DTBTKA9316,1,United States,California,Gardena,90248,"33.876482, -118.284077",33.876482,-118.284077,77,350.0,critical
RDUYDHCXX7422,8226-BXGES,1,Q3,Yes,5,64,Offer B,Yes,13.8,Yes,Yes,Fiber Optic,48,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,89.45,5692.65,0.0,0,883.2,6575.85,CEASNJ4117,1,Q3,3,Stayed,No,0,67,5519,nan,nan,1,Male,30,No,No,Yes,No,0,UHWFFH3169,1,United States,California,Gardena,90249,"33.90139, -118.315697",33.90139,-118.315697,78,350.0,critical
BWMAPFZRM3574,1015-OWJKI,1,Q3,No,0,1,nan,Yes,5.02,No,No,nan,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.05,19.05,0.0,0,5.02,24.07,DOZFMI9174,1,Q3,4,Joined,No,0,59,5279,nan,nan,1,Male,46,No,No,No,No,0,CRLCFJ5627,1,United States,California,Lawndale,90260,"33.88856, -118.351813",33.88856,-118.351813,82,350.0,critical
CDBICLYJZ7676,2040-XBAVJ,1,Q3,No,0,72,Offer A,Yes,24.95,Yes,Yes,Fiber Optic,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,114.45,8100.55,0.0,0,1796.4,9896.95,JBOQFR6953,1,Q3,3,Stayed,No,0,32,4700,nan,nan,1,Male,51,No,No,Yes,Yes,1,UJJWNP3799,1,United States,California,Malibu,90263,"34.037037, -118.705803",34.037037,-118.705803,84,11.0,critical
SWHXFCDJH1169,8887-IPQNC,1,Q3,Yes,4,7,nan,Yes,31.43,No,Yes,DSL,24,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,44.25,313.45,0.0,0,220.01,533.46,SAVKCK7913,1,Q3,5,Stayed,No,0,58,5014,nan,nan,1,Female,61,No,No,Yes,No,0,EQWWAC1572,1,United States,California,Manhattan Beach,90266,"33.889632, -118.39737",33.889632,-118.39737,86,350.0,critical
LIGGKKPBE5723,8646-JCOMS,1,Q3,Yes,6,66,Offer A,Yes,11.72,Yes,Yes,Fiber Optic,20,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,90.55,6130.95,0.0,0,773.52,6904.47,HLIVNC4781,1,Q3,5,Stayed,No,0,38,4958,nan,nan,1,Female,43,No,No,Yes,No,0,IIEUSK6262,1,United States,California,Maywood,90270,"33.988572, -118.186565",33.988572,-118.186565,87,350.0,critical
EJWHLFAMJ9515,1222-KJNZD,1,Q3,Yes,2,40,Offer B,Yes,1.89,No,No,nan,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.4,745.3,0.0,0,75.6,820.9,ITHPRZ2683,1,Q3,3,Stayed,No,0,72,5918,nan,nan,1,Male,61,No,No,Yes,Yes,1,XGMECE2469,1,United States,California,Palos Verdes Peninsula,90274,"33.788208, -118.404955",33.788208,-118.404955,89,350.0,critical
IAMYLUNZJ5426,0106-GHRQR,1,Q3,No,0,16,nan,Yes,25.71,Yes,Yes,DSL,48,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,71.4,1212.1,0.0,0,411.36,1623.46,UKXHAJ3212,1,Q3,5,Stayed,No,0,39,3360,nan,nan,1,Male,24,Yes,No,No,No,0,AQJROW5349,1,United States,California,Rancho Palos Verdes,90275,"33.753146, -118.367459",33.753146,-118.367459,90,350.0,critical
SEAYVADIS3639,3768-VHXQO,1,Q3,Yes,9,67,Offer A,Yes,3.28,Yes,No,nan,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.85,1583.5,0.0,0,219.76,1803.26,VRBNYC3724,1,Q3,4,Stayed,No,0,51,4833,nan,nan,1,Male,19,Yes,No,Yes,No,0,OCQACJ3374,1,United States,California,Redondo Beach,90278,"33.873395, -118.37019",33.873395,-118.37019,92,350.0,critical
JPDOLFQOK5655,8952-WCVCD,1,Q3,Yes,2,41,Offer B,Yes,9.85,No,Yes,Fiber Optic,14,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.45,4162.05,0.0,0,403.85,4565.9,EDRGQH6328,1,Q3,3,Stayed,No,0,65,2719,nan,nan,1,Female,45,No,No,Yes,No,0,NAQRNE4813,1,United States,California,South Gate,90280,"33.944624, -118.192615",33.944624,-118.192615,93,350.0,occasional_defaulter
IZFHCZLYP6184,2418-TPEUN,1,Q3,Yes,2,56,Offer B,Yes,48.56,No,No,nan,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.8,1119.9,0.0,0,2719.36,3839.26,NILYDD3577,1,Q3,3,Stayed,No,0,59,4681,nan,nan,1,Female,58,No,No,Yes,Yes,1,DUMUDP6775,1,United States,California,Topanga,90290,"34.115192, -118.61017",34.115192,-118.61017,94,350.0,critical
VWAESRHAS2471,3963-RYFNS,1,Q3,No,0,72,Offer A,Yes,48.52,Yes,Yes,Fiber Optic,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,116.45,8013.55,0.0,90,3493.44,11596.99,EDAGXV3498,1,Q3,4,Stayed,No,0,20,5567,nan,nan,1,Female,25,Yes,No,No,No,0,RRHWJM4313,1,United States,California,Venice,90291,"33.991782, -118.479229",33.991782,-118.479229,95,350.0,critical
MHJSBQSQY9177,8540-ZQGEA,1,Q3,Yes,1,54,Offer B,Yes,32.72,No,No,nan,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,1102.4,0.0,0,1766.88,2869.28,FKOQHS1818,1,Q3,5,Stayed,No,0,40,4212,nan,nan,1,Female,58,No,No,Yes,No,0,KAVUBW2593,1,United States,California,Playa Del Rey,90293,"33.947305, -118.439841",33.947305,-118.439841,97,350.0,occasional_defaulter
QFWBXHMEV3564,4137-JOPHL,1,Q3,No,0,50,Offer B,Yes,29.8,No,Yes,Fiber Optic,26,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.7,4304.5,0.0,0,1490.0,5794.5,MQGSPF7516,1,Q3,4,Stayed,No,0,45,5306,nan,nan,1,Female,63,No,No,No,No,0,RJMVKS9929,1,United States,California,Inglewood,90302,"33.975332, -118.355252",33.975332,-118.355252,99,350.0,critical
EXGZFVOMM7525,7801-CEDNV,1,Q3,Yes,10,27,nan,Yes,9.01,No,Yes,DSL,5,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,48.7,1421.75,0.0,0,243.27,1665.02,CXJNHH5233,1,Q3,3,Stayed,No,0,30,3560,nan,nan,1,Male,33,No,No,Yes,No,0,YPRBRQ8514,1,United States,California,Inglewood,90304,"33.936827, -118.359824",33.936827,-118.359824,101,350.0,occasional_defaulter
TTBDSNWRF2434,3658-QQJYD,1,Q3,No,0,62,Offer B,Yes,38.33,No,Yes,Cable,30,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,74.3,4698.05,0.0,0,2376.46,7074.51,GLISBV6696,1,Q3,4,Stayed,No,0,77,5974,nan,nan,1,Male,56,No,No,No,No,0,QQQMDB7748,1,United States,California,Santa Monica,90401,"34.015481, -118.493231",34.015481,-118.493231,103,350.0,habitual_defaulter
LERQUYNKJ3712,1803-BGNBD,1,Q3,No,0,12,Offer D,Yes,37.63,No,Yes,DSL,26,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,54.3,654.5,0.0,130,451.56,1236.06,CUILOB8312,1,Q3,3,Stayed,No,0,63,3854,nan,nan,1,Female,59,No,No,No,No,0,DGANHK6116,1,United States,California,Santa Monica,90402,"34.035849, -118.503508",34.035849,-118.503508,104,350.0,occasional_defaulter
ZAZHTFLGJ9161,6950-TWMYB,1,Q3,Yes,2,54,Offer B,Yes,46.7,No,Yes,Fiber Optic,75,No,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,79.95,4362.05,0.0,0,2521.8,6883.85,UYDHFM8129,1,Q3,3,Stayed,No,0,48,4387,nan,nan,1,Male,31,No,No,Yes,Yes,8,ACGZFC2786,1,United States,California,Santa Monica,90404,"34.026334, -118.474222",34.026334,-118.474222,106,350.0,critical
BUVJDWXTG2144,5848-FHRFC,1,Q3,No,0,68,Offer A,Yes,2.83,No,No,nan,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.05,1386.9,0.0,0,192.44,1579.34,GKXEDN8578,1,Q3,4,Stayed,No,0,63,5740,nan,nan,1,Female,49,No,No,No,No,0,MMTXPS8381,1,United States,California,Santa Monica,90405,"34.005439, -118.477507",34.005439,-118.477507,107,350.0,occasional_defaulter
GTYJMKWZG2539,2243-FNMMI,1,Q3,No,0,20,Offer D,Yes,31.02,No,No,nan,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.4,415.4,0.0,0,620.4,1035.8,OGFGZM4281,1,Q3,3,Stayed,No,0,32,4958,nan,nan,1,Male,20,Yes,No,No,No,0,KNZGLS6256,1,United States,California,Torrance,90501,"33.833699, -118.314387",33.833699,-118.314387,108,350.0,critical
TGJLAXNXS3646,2511-MORQY,1,Q3,Yes,4,50,Offer B,Yes,10.33,Yes,Yes,DSL,6,No,No,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,54.9,2614.1,0.0,0,516.5,3130.6,LOEWAO8851,1,Q3,4,Stayed,No,0,41,4322,nan,nan,1,Male,46,No,No,Yes,No,0,VQLIAP6272,1,United States,California,Torrance,90502,"33.833181, -118.292062",33.833181,-118.292062,109,350.0,critical
RMIIMLYPH8285,5356-KZCKT,1,Q3,No,0,58,Offer B,Yes,2.38,Yes,No,nan,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.45,1513.6,0.0,0,138.04,1651.64,CTUPLG3377,1,Q3,4,Stayed,No,0,38,6490,nan,nan,1,Male,42,No,No,No,No,0,RDXJYR3442,1,United States,California,Torrance,90503,"33.840399, -118.353714",33.840399,-118.353714,110,350.0,critical
DQVDFVWVC8141,9470-XCCEM,1,Q3,Yes,4,35,nan,Yes,48.08,Yes,Yes,Fiber Optic,53,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,89.65,3161.6,0.0,40,1682.8,4884.4,JRNRTT1129,1,Q3,3,Stayed,No,0,34,2622,nan,nan,1,Male,41,No,No,Yes,Yes,3,MVWFFE5352,1,United States,California,Torrance,90504,"33.867257, -118.330794",33.867257,-118.330794,111,350.0,critical
VMLUICMUW5724,6519-CFDBX,1,Q3,No,0,2,nan,Yes,10.81,No,Yes,Cable,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.4,80.95,0.0,0,21.62,102.57,NBOMLV2157,1,Q3,3,Joined,No,0,45,4964,nan,nan,1,Female,31,No,No,No,No,0,WCMFEH6915,1,United States,California,Torrance,90505,"33.807882, -118.347957",33.807882,-118.347957,112,350.0,critical
VWSGQRTKO2745,3902-MIVLE,1,Q3,Yes,3,63,Offer B,Yes,12.15,Yes,Yes,DSL,21,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,75.7,4676.7,0.0,0,765.45,5442.15,EEZMPA1628,1,Q3,3,Stayed,No,0,62,5113,nan,nan,1,Male,35,No,No,Yes,No,0,PCAEQP7674,1,United States,California,Whittier,90601,"34.007353, -118.033683",34.007353,-118.033683,113,350.0,critical
JSJRJSSLQ8683,0409-WTMPL,1,Q3,Yes,8,58,Offer B,Yes,37.95,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,110.65,6526.65,0.0,0,2201.1,8727.75,YOVWDM8823,1,Q3,3,Stayed,No,0,55,4761,nan,nan,1,Female,35,No,No,Yes,No,0,NXWGGO3781,1,United States,California,Whittier,90602,"33.972119, -118.020188",33.972119,-118.020188,114,350.0,critical
LSWAKQWDB8998,8763-KIAFH,1,Q3,Yes,10,27,nan,Yes,20.96,No,No,nan,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.55,583.3,0.0,0,565.92,1149.22,MUIITX8963,1,Q3,4,Stayed,No,0,31,2269,nan,nan,1,Female,37,No,No,Yes,No,0,GWOYFD3856,1,United States,California,Whittier,90603,"33.945318, -117.992066",33.945318,-117.992066,115,350.0,occasional_defaulter
GZHDNYWBP7449,3669-WHAFY,1,Q3,Yes,7,71,Offer A,Yes,9.44,Yes,Yes,Fiber Optic,9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,115.15,8078.1,0.0,0,670.24,8748.34,BRBEFB1554,1,Q3,3,Stayed,No,0,24,4144,nan,nan,1,Female,57,No,No,Yes,No,0,YICCDL7928,1,United States,California,Whittier,90604,"33.929704, -118.01208",33.929704,-118.01208,116,350.0,critical
LBPQHVIBQ6278,3055-VTCGS,1,Q3,No,0,63,Offer B,Yes,27.38,No,Yes,DSL,9,No,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,58.55,3503.5,0.0,0,1724.94,5228.44,XTAYWH4261,1,Q3,3,Stayed,No,0,63,6312,nan,nan,1,Female,35,No,No,No,No,0,QLJNRJ8769,1,United States,California,Whittier,90605,"33.960891, -118.032222",33.960891,-118.032222,117,350.0,occasional_defaulter
QHXAGMLQQ2135,3144-KMTWZ,1,Q3,Yes,8,71,Offer A,Yes,26.56,Yes,Yes,Fiber Optic,7,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,93.25,6669.45,0.0,90,1885.76,8645.21,FFEWGC2594,1,Q3,4,Stayed,No,0,63,6035,nan,nan,1,Male,40,No,No,Yes,No,0,KQWVDA8641,1,United States,California,Whittier,90606,"33.976678, -118.065875",33.976678,-118.065875,118,350.0,critical
IZVZFPKCX8257,2007-QVGAW,1,Q3,Yes,10,68,Offer A,Yes,46.61,No,No,nan,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.35,1292.65,0.0,0,3169.48,4462.13,HPWCOV9439,1,Q3,4,Stayed,No,0,27,6303,nan,nan,1,Female,51,No,No,Yes,Yes,1,JKWXML1333,1,United States,California,Cypress,90630,"33.818477, -118.038307",33.818477,-118.038307,122,350.0,critical
LTHFXIFZN3665,5207-PLSTK,1,Q3,Yes,10,1,nan,Yes,26.26,No,Yes,DSL,22,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.75,48.75,0.0,0,26.26,75.01,WQMLAD9951,1,Q3,4,Joined,No,0,58,5068,nan,nan,1,Male,32,No,No,Yes,Yes,2,JZNPEK9696,1,United States,California,La Habra,90631,"33.940619, -117.9513",33.940619,-117.9513,123,350.0,critical
VJFQCKKOV6861,2155-AMQRX,1,Q3,No,0,28,nan,Yes,3.25,Yes,Yes,Cable,11,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.9,1505.15,0.0,0,91.0,1596.15,NDXEBD3496,1,Q3,3,Stayed,No,0,26,2885,nan,nan,1,Female,37,No,No,No,No,0,IDANAJ5337,1,United States,California,Norwalk,90650,"33.905963, -118.08263",33.905963,-118.08263,126,350.0,critical
VNOZJSFZZ9266,6181-AXXYF,1,Q3,Yes,3,72,Offer A,Yes,47.69,Yes,No,nan,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.75,1859.1,0.0,0,3433.68,5292.78,MPAKHG9811,1,Q3,4,Stayed,No,0,71,4185,nan,nan,1,Male,54,No,No,Yes,Yes,2,CROGTT3863,1,United States,California,Pico Rivera,90660,"33.989524, -118.089299",33.989524,-118.089299,127,350.0,occasional_defaulter
LAMODTCPG4356,5091-HFAZW,1,Q3,No,0,2,nan,Yes,46.78,No,Yes,Fiber Optic,12,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,91.15,168.5,0.0,10,93.56,272.06,SDRVDP5681,1,Q3,3,Joined,No,0,52,2686,nan,nan,1,Female,36,No,No,No,No,0,CLGBSA5915,1,United States,California,Santa Fe Springs,90670,"33.933565, -118.062611",33.933565,-118.062611,128,350.0,occasional_defaulter
JQHYJMYHK8271,1568-LJSZU,1,Q3,Yes,4,68,Offer A,Yes,38.38,Yes,Yes,DSL,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,92.2,6392.85,0.0,0,2609.84,9002.69,RYKMAF6422,1,Q3,3,Stayed,No,0,43,4451,nan,nan,1,Male,39,No,No,Yes,No,0,JWPYPI4983,1,United States,California,Harbor City,90710,"33.798266, -118.300237",33.798266,-118.300237,134,350.0,critical
QWCEVLBIP9118,7416-CKTEP,1,Q3,Yes,10,57,Offer B,Yes,23.28,No,No,nan,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.6,1134.25,0.0,0,1326.96,2461.21,UQQWSL9867,1,Q3,4,Stayed,No,0,77,6064,nan,nan,1,Female,54,No,No,Yes,No,0,BWHXNQ4962,1,United States,California,Lakewood,90715,"33.841027, -118.078097",33.841027,-118.078097,137,350.0,habitual_defaulter
IJSCIEGWM3419,2586-CWXVV,1,Q3,Yes,9,54,Offer B,No,0.0,No,Yes,Cable,9,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,30.4,1621.35,0.0,0,0.0,1621.35,NMDDUD9555,1,Q3,4,Stayed,No,0,78,4778,nan,nan,1,Male,45,No,No,Yes,No,0,HJKIJX9398,1,United States,California,Hawaiian Gardens,90716,"33.830431, -118.074071",33.830431,-118.074071,138,350.0,habitual_defaulter
GRCCRCUNV5356,2348-KCJLT,1,Q3,Yes,8,44,Offer B,Yes,44.87,No,Yes,Cable,20,Yes,Yes,Yes,No,No,No,No,No,One Year,Yes,Credit Card,61.5,2722.2,0.0,150,1974.28,4846.48,WGNZLO8942,1,Q3,3,Stayed,No,0,21,2059,nan,nan,1,Female,60,No,No,Yes,No,0,ZHZAAK1618,1,United States,California,Los Alamitos,90720,"33.79499, -118.065591",33.79499,-118.065591,140,350.0,critical
DUBGMVZEJ4399,8401-EMUWF,1,Q3,Yes,10,42,Offer B,Yes,16.67,Yes,Yes,Cable,17,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.4,3058.3,0.0,0,700.14,3758.44,BXNDUQ6824,1,Q3,3,Stayed,No,0,36,4701,nan,nan,1,Male,64,No,No,Yes,Yes,1,AIXXJL2774,1,United States,California,Paramount,90723,"33.897122, -118.164432",33.897122,-118.164432,141,350.0,critical
RDIJJJJXC5169,4193-IBKSW,1,Q3,Yes,1,72,Offer A,Yes,35.33,Yes,No,nan,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.75,1769.6,0.0,0,2543.76,4313.36,ECIGGR9339,1,Q3,3,Stayed,No,0,67,6232,nan,nan,1,Male,27,Yes,No,Yes,Yes,1,MSIWAG2728,1,United States,California,San Pedro,90731,"33.736387, -118.284363",33.736387,-118.284363,142,350.0,critical
UBBVMXPPO5729,5377-NDTOU,1,Q3,Yes,3,71,Offer A,Yes,9.5,Yes,Yes,Cable,76,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,91.05,6293.75,0.0,0,674.5,6968.25,HNYWTP5424,1,Q3,3,Stayed,No,0,39,4644,nan,nan,1,Female,26,Yes,No,Yes,No,0,JCSEJD5645,1,United States,California,San Pedro,90732,"33.744119, -118.31448",33.744119,-118.31448,143,350.0,critical
WVQHCRHEM7313,2474-LCNUE,1,Q3,Yes,5,23,Offer D,Yes,14.53,Yes,Yes,Cable,48,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,73.65,1642.75,0.0,0,334.19,1976.94,QHDQEF7871,1,Q3,5,Stayed,No,0,61,2590,nan,nan,1,Female,20,Yes,No,Yes,No,0,HEYQBF7381,1,United States,California,Sunset Beach,90742,"33.719221, -118.073596",33.719221,-118.073596,145,350.0,critical
YPIRQEKSA8522,0839-QNXME,1,Q3,No,0,30,nan,Yes,9.27,No,No,nan,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,578.5,0.0,0,278.1,856.6,CXHDOP2711,1,Q3,3,Stayed,No,0,78,3986,nan,nan,1,Female,35,No,No,No,No,0,MMWIJC3596,1,United States,California,Surfside,90743,"33.728273, -118.085304",33.728273,-118.085304,146,174.0,habitual_defaulter
YLMBUXRNT8746,3506-OVLKD,1,Q3,No,0,35,nan,Yes,49.13,Yes,No,nan,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,26.2,954.9,0.0,0,1719.55,2674.45,PYLMQI5986,1,Q3,3,Stayed,No,0,80,4419,nan,nan,1,Male,40,No,No,No,No,0,QTGXLH3562,1,United States,California,Wilmington,90744,"33.782068, -118.262263",33.782068,-118.262263,147,350.0,habitual_defaulter
XCDRMQMHW2242,6650-VJONK,1,Q3,No,0,1,nan,Yes,15.9,No,Yes,Cable,27,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,43.85,43.85,0.0,10,15.9,69.75,NAKAJO8292,1,Q3,4,Joined,No,0,39,5913,nan,nan,1,Male,54,No,No,No,No,0,UNPEEJ9892,1,United States,California,Carson,90746,"33.859171, -118.252272",33.859171,-118.252272,149,350.0,critical
PNYXFRVDH4549,2178-PMGCJ,1,Q3,No,0,22,Offer D,Yes,15.77,No,Yes,Fiber Optic,42,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.7,1490.4,0.0,0,346.94,1837.34,IVRXBN5214,1,Q3,3,Stayed,No,0,32,4838,nan,nan,1,Male,22,Yes,No,No,No,0,ACPRDG8962,1,United States,California,Long Beach,90802,"33.752524, -118.210737",33.752524,-118.210737,150,350.0,occasional_defaulter
CXKNQCJBB2643,7492-TAFJD,1,Q3,Yes,5,7,nan,No,0.0,No,Yes,Cable,58,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,38.55,280.0,0.0,0,0.0,280.0,QVUECX3764,1,Q3,4,Stayed,No,0,70,3345,nan,nan,1,Male,26,Yes,No,Yes,No,0,GKYIEC4632,1,United States,California,Long Beach,90803,"33.760458, -118.129725",33.760458,-118.129725,151,350.0,occasional_defaulter
UNFROOZTR8667,2773-MADBQ,1,Q3,No,0,36,nan,No,0.0,No,Yes,Cable,9,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,53.1,1901.25,0.0,0,0.0,1901.25,OMJRTK4527,1,Q3,3,Stayed,No,0,40,2751,nan,nan,1,Female,46,No,No,No,No,0,LPIBMO8717,1,United States,California,Long Beach,90804,"33.783047, -118.1486",33.783047,-118.1486,152,350.0,occasional_defaulter
JRVRXGKPM6569,6016-LVTJQ,1,Q3,Yes,7,34,nan,Yes,9.66,No,No,nan,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.65,716.4,0.0,0,328.44,1044.84,VFKBVB2486,1,Q3,3,Stayed,No,0,74,5099,nan,nan,1,Female,39,No,No,Yes,Yes,1,ZXRVJM8818,1,United States,California,Long Beach,90805,"33.864622, -118.179626",33.864622,-118.179626,153,350.0,critical
JPUYBTDEF2241,7860-KSUGX,1,Q3,Yes,1,72,Offer A,Yes,32.67,Yes,Yes,Cable,48,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,64.45,4720.0,0.0,0,2352.24,7072.24,ZLJEDI1723,1,Q3,3,Stayed,No,0,74,6330,nan,nan,1,Male,25,Yes,No,Yes,No,0,YRYXMZ3634,1,United States,California,Long Beach,90806,"33.802664, -118.179971",33.802664,-118.179971,154,350.0,critical
CFKTQCADO3314,8966-KZXXA,1,Q3,Yes,9,36,nan,Yes,34.79,Yes,No,nan,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.1,930.95,0.0,0,1252.44,2183.39,BLQDSF5594,1,Q3,3,Stayed,No,0,45,3040,nan,nan,1,Male,48,No,No,Yes,Yes,1,GQQEKF8775,1,United States,California,Long Beach,90807,"33.830099, -118.182239",33.830099,-118.182239,155,350.0,critical
CGDBBICYJ9423,5149-QYTTU,1,Q3,Yes,3,71,Offer A,Yes,34.53,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,No,No,No,No,One Year,Yes,Credit Card,95.15,6770.85,0.0,0,2451.63,9222.48,LNIEDU6384,1,Q3,3,Stayed,No,0,41,5647,nan,nan,1,Female,35,No,No,Yes,Yes,1,FYIRQZ4467,1,United States,California,Long Beach,90814,"33.771612, -118.143866",33.771612,-118.143866,159,350.0,critical
AQGQXHGRH7773,2085-BOJKI,1,Q3,Yes,1,17,Offer D,Yes,28.83,No,Yes,Fiber Optic,5,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,96.65,1588.25,0.0,0,490.11,2078.36,CSVBLS8844,1,Q3,5,Stayed,No,0,37,5228,nan,nan,1,Male,33,No,No,Yes,No,0,NYSOJM2841,1,United States,California,Long Beach,90822,"33.778436, -118.118648",33.778436,-118.118648,161,425.0,critical
